City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
201,sambava,-14.2667,50.1667,23.16,62,24,4.45,MG,1690869496
202,tamanrasset,22.785,5.5228,27.95,12,0,2.06,DZ,1690869497
203,geraldton,-28.7667,114.6,23.23,31,0,6.69,AU,1690869195
204,goz beida,13.95,20.55,26.21,71,92,6.53,TD,1690869498
205,rio bonito,-22.7086,-42.6097,15.32,96,31,0.29,BR,1690869498
206,giado,31.9582,12.0203,24.65,48,0,1.4,LY,1690869499
207,antsiranana,-12.2787,49.2917,25.42,50,20,5.14,MG,1690869499
208,guantanamo,20.1444,-75.2092,26.76,89,30,1.66,CU,1690869500
209,siwa oasis,29.2041,25.5195,29.41,40,0,2.67,EG,1690869501
210,bel ombre,-4.6167,55.4167,26.91,78,20,8.23,SC,1690869501
211,kousseri,12.0769,15.0306,25.98,83,20,2.06,CM,1690869502
212,selfoss,63.9331,-20.9971,11.14,94,99,1.41,IS,1690869502
213,ostersund,63.1792,14.6357,14.78,94,40,5.14,SE,1690869503
214,arraial do cabo,-22.9661,-42.0278,19.69,85,65,4.44,BR,1690869503
215,zhaqsy,51.9083,67.3133,27.31,40,38,3.08,KZ,1690869504
216,taroa,8.7058,171.2275,28.14,77,92,5.97,MH,1690869505
217,mpongwe,-13.5091,28.155,18.05,44,4,3.62,ZM,1690869505
218,gaspe,48.8334,-64.4819,12.12,100,100,1.54,CA,1690869506
219,dalandzadgad,43.5708,104.425,29.48,30,38,6.27,MN,1690869506
220,natal,-5.795,-35.2094,22.12,100,0,3.6,BR,1690869507
221,rio grande,-32.035,-52.0986,11.64,85,75,4.0,BR,1690869508
222,petropavlovsk-kamchatsky,53.0452,158.6483,13.33,82,75,4.0,RU,1690869509
223,zapolyarnyy,69.4154,30.8136,9.6,96,100,5.09,RU,1690869510
224,chaiyaphum,15.75,102.0,32.81,62,100,6.76,TH,1690869510
225,tazacorte,28.629,-17.9293,24.54,44,0,5.66,ES,1690869511
226,hamilton,39.1834,-84.5333,18.9,86,0,0.0,US,1690869292
227,harur,12.0667,78.5,32.81,43,100,8.31,IN,1690869512
228,la mira,18.035,-102.3266,27.79,78,100,1.17,MX,1690869513
229,pontianak,-0.0333,109.3333,31.99,59,75,2.57,ID,1690869513
230,sabha,27.0377,14.4283,28.46,34,0,6.51,LY,1690869514
231,katsuura,35.1333,140.3,26.01,78,100,6.52,JP,1690869514
232,muravlenko,63.7898,74.523,23.17,52,67,6.0,RU,1690869515
233,queenstown,-31.8976,26.8753,3.16,74,9,1.55,ZA,1690869516
234,puerto ayacucho,5.6639,-67.6236,23.05,93,84,1.49,VE,1690869516
235,enewetak,11.3474,162.3373,28.35,76,100,5.23,MH,1690869517
236,lotoshino,56.2267,35.6414,20.74,69,0,1.58,RU,1690869517
237,kant,27.8,79.8,37.31,42,47,3.76,IN,1690869016
238,freetown,8.484,-13.2299,23.84,94,75,4.12,SL,1690869518
239,sola,-13.8833,167.55,24.46,73,79,10.53,VU,1690869519
240,saint-francois,46.4154,3.9054,19.69,64,100,4.12,FR,1690869520
241,meiktila,20.8667,95.8667,24.89,93,97,7.13,MM,1690869520
242,le francois,14.6156,-60.9031,25.99,94,0,0.0,MQ,1690869521
243,gebre guracha,9.8,38.4,13.13,89,99,1.06,ET,1690869521
244,anacapri,40.5558,14.2136,25.08,86,1,2.38,IT,1690869522
245,namibe,-15.1961,12.1522,16.72,74,41,1.56,AO,1690869522
246,jiuquan,39.7432,98.5174,29.07,28,91,2.03,CN,1690869523
247,el carril,-25.0741,-65.4917,11.47,53,0,0.94,AR,1690869524
248,kimbe,-5.5502,150.1429,31.03,61,26,4.13,PG,1690869524
249,tual,-5.6667,132.75,26.14,83,49,8.63,ID,1690869525
250,shiyan,32.6475,110.7781,32.5,67,73,3.29,CN,1690869359
251,sao joao da barra,-21.6403,-41.0511,19.94,85,96,3.95,BR,1690869526
252,altagracia de orituco,9.8601,-66.3814,21.85,95,44,0.65,VE,1690869527
253,rockland,41.1668,-74.0496,20.92,91,52,1.82,US,1690869528
254,tazovsky,67.4667,78.7,19.68,67,6,4.9,RU,1690869529
255,mbanza kongo,-6.267,14.2401,17.42,89,85,1.54,AO,1690869529
256,nampula,-15.1165,39.2666,21.56,64,15,3.14,MZ,1690869530
257,yemetsk,63.4721,41.7941,20.7,86,76,2.32,RU,1690869531
258,hadibu,12.65,54.0333,28.05,66,93,12.28,YE,1690869531
259,usinsk,65.9939,57.5281,23.44,56,74,1.5,RU,1690869532
260,mancora,-4.1078,-81.0475,22.88,79,7,0.78,PE,1690869532
261,maintirano,-18.0667,44.0167,24.45,40,10,6.67,MG,1690869533
262,igrim,63.1906,64.4162,22.17,47,63,2.55,RU,1690869534
263,dame-marie,18.5667,-74.4167,26.88,83,96,1.02,HT,1690869534
264,grand forks,47.9417,-97.4337,20.85,73,0,4.63,US,1690869535
265,shumikha,55.2261,63.2961,27.12,38,70,3.54,RU,1690869535
266,richards bay,-28.783,32.0377,17.58,49,43,6.91,ZA,1690869536
267,tarko-sale,64.9225,77.785,24.45,54,69,5.11,RU,1690869536
268,gisborne,-38.6533,178.0042,13.45,71,0,5.49,NZ,1690869537
269,kapuskasing,49.4169,-82.4331,9.0,93,20,1.03,CA,1690869538
270,sabang,5.8933,95.3214,27.58,79,100,11.92,ID,1690869538
271,saldanha,-33.0117,17.9442,4.03,73,5,3.75,ZA,1690869539
272,touros,-5.1989,-35.4608,22.26,90,49,5.51,BR,1690869539
273,codrington,-38.2667,141.9667,12.42,68,100,3.57,AU,1690869540
274,bardai,11.65,7.2333,21.91,80,100,5.49,NG,1690869541
275,cidreira,-30.1811,-50.2056,15.42,91,90,3.05,BR,1690869541
276,leava,-14.3,-178.1667,26.5,81,59,3.2,WF,1690869542
277,chonchi,-42.6128,-73.8092,7.84,79,44,4.75,CL,1690869542
278,loreto,22.2667,-101.9667,17.2,70,87,4.98,MX,1690869543
279,thunder bay,48.4001,-89.3168,13.99,94,0,1.03,CA,1690869513
280,pizarro,4.9533,-77.366,25.27,89,100,0.33,CO,1690869544
281,kutum,14.2,24.6667,25.53,51,78,1.83,SD,1690869545
282,greymouth,-42.4667,171.2,9.76,73,97,6.88,NZ,1690869545
283,nabire,-3.3667,135.4833,30.16,69,22,1.9,ID,1690869546
284,contai,21.7786,87.7536,32.79,67,100,2.42,IN,1690869546
285,ulanhot,46.0833,122.0833,28.99,54,99,8.65,CN,1690869547
286,pont rouge,48.8833,-72.0825,10.16,94,70,3.16,CA,1690869547
